Store,Date,Weekly_Sales,Holiday_Flag,Temperature,Fuel_Price,CPI,Unemployment,Year,Month,Week,Quarter,Day,DayOfWeek,WeekendFlag,Festival_Flag,Festival_Name,Festival_Score,Days_To_Festival,Festival_Week,Festival_Month,Festival_Impact_Score,Pre_Festival_Flag,Post_Festival_Flag,Trend_Score,Mention_Count,Engagement_Rate,Sentiment_Score,Influencer_Promotion_Flag,Viral_Campaign_Flag
5,2012-03-30,331318.73,0,67.76,3.845,221.9480412,5.943,2012,3,13,1,30,4,0,0,,0,9,0,0,21,0,0,7.76,4557,2.74,0.83,0,0
5,2012-04-06,402985.7,0,70.4,3.891,222.0225762,5.801,2012,4,14,2,6,4,0,1,Easter,6,2,14,4,34,1,0,46.86,6722,9.68,0.855,1,0
5,2012-04-13,351832.03,0,70.56,3.891,222.0971111,5.801,2012,4,15,2,13,4,0,1,Easter,6,5,14,4,31,0,1,41.71,7835,9.48,0.691,0,0
5,2012-04-20,330063.06,0,67.33,3.877,222.1512315,5.801,2012,4,16,2,20,4,0,0,,0,12,0,0,18,0,0,11.84,4454,2.55,-0.005,0,0
5,2012-04-27,324839.74,0,68.96,3.814,222.2053519,5.801,2012,4,17,2,27,4,0,0,,0,19,0,0,11,0,0,17.03,4166,5.02,0.325,1,0
5,2012-05-04,360932.69,0,77.1,3.749,222.2594722,5.801,2012,5,18,2,4,4,0,0,,0,26,0,0,4,0,0,16.13,5958,2.85,-0.187,0,0
5,2012-05-11,333870.52,0,73.45,3.688,222.3135926,5.801,2012,5,19,2,11,4,0,0,,0,33,0,0,0,0,0,11.95,5130,4.44,0.046,0,0
5,2012-05-18,336189.66,0,70.45,3.63,222.330443,5.801,2012,5,20,2,18,4,0,0,,0,40,0,0,0,0,0,19.32,2993,6.72,-0.149,0,0
5,2012-05-25,341994.48,0,78.23,3.561,222.3323853,5.801,2012,5,21,2,25,4,0,0,,0,40,0,0,0,0,0,8.56,3777,2.73,-0.026,0,0
5,2012-06-01,359867.8,0,79.72,3.501,222.3343277,5.801,2012,6,22,2,1,4,0,0,,0,33,0,0,0,0,0,16.95,4330,5.79,-0.157,0,0
5,2012-06-08,341704.59,0,81.02,3.452,222.33627,5.801,2012,6,23,2,8,4,0,0,,0,26,0,0,4,0,0,16.64,4225,5.99,0.409,0,0
5,2012-06-15,327383.64,0,81.64,3.393,222.3492901,5.801,2012,6,24,2,15,4,0,0,,0,19,0,0,11,0,0,12.13,3893,2.98,0.736,0,0
5,2012-06-22,325041.68,0,80.57,3.346,222.3900046,5.801,2012,6,25,2,22,4,0,0,,0,12,0,0,18,0,0,15.18,3978,3.93,0.493,1,0
5,2012-06-29,329658.1,0,87.08,3.286,222.4307191,5.801,2012,6,26,2,29,4,0,1,Independence_Day,7,5,27,7,32,1,0,41.42,8521,8.06,0.775,0,0
5,2012-07-06,341214.43,0,82.35,3.227,222.4714336,5.603,2012,7,27,3,6,4,0,1,Independence_Day,7,2,27,7,35,0,1,52.05,8984,10.14,0.449,0,0
5,2012-07-13,316203.64,0,80.78,3.256,222.5121481,5.603,2012,7,28,3,13,4,0,0,,0,9,0,0,21,0,0,12.61,5645,3.63,0.258,0,0
5,2012-07-20,321205.12,0,81.05,3.311,222.5209358,5.603,2012,7,29,3,20,4,0,0,,0,13,0,0,17,0,0,11.03,4873,1.46,-0.122,0,0
5,2012-07-27,306827.36,0,85.06,3.407,222.5297234,5.603,2012,7,30,3,27,4,0,1,Raksha_Bandhan,7,6,31,8,31,1,0,52.29,6311,11.77,0.16,0,0
5,2012-08-03,324195.17,0,86.91,3.417,222.5385111,5.603,2012,8,31,3,3,4,0,1,Janmashtami,7,1,32,8,36,1,1,44.0,6513,9.53,0.114,1,0
5,2012-08-10,306759.7,0,86.96,3.494,222.5472987,5.603,2012,8,32,3,10,4,0,1,Janmashtami,7,0,32,8,37,0,0,40.41,5642,9.36,0.184,0,0
5,2012-08-17,314014.18,0,87.52,3.571,222.6276753,5.603,2012,8,33,3,17,4,0,1,Janmashtami,7,7,32,8,30,0,1,39.78,4766,8.38,0.756,0,0
5,2012-08-24,320831.36,0,79.45,3.62,222.7617437,5.603,2012,8,34,3,24,4,0,0,,0,10,0,0,20,0,0,16.48,6007,4.8,0.439,0,0
5,2012-08-31,344642.01,0,84.25,3.638,222.8958121,5.603,2012,8,35,3,31,4,0,1,Labor_Day,7,3,36,9,34,1,0,41.44,7704,9.12,0.28,1,0
5,2012-09-07,350648.91,1,86.3,3.73,223.0298805,5.603,2012,9,36,3,7,4,0,1,Labor_Day,7,4,36,9,33,0,1,56.17,9043,12.18,0.638,0,0
5,2012-09-14,299800.67,0,76.65,3.717,223.1734167,5.603,2012,9,37,3,14,4,0,1,Ganesh_Chaturthi,8,5,38,9,33,1,0,41.92,8794,9.87,0.943,0,0
5,2012-09-21,307306.76,0,71.09,3.721,223.3737593,5.603,2012,9,38,3,21,4,0,1,Ganesh_Chaturthi,8,2,38,9,36,0,1,60.25,7708,11.18,0.554,0,0
5,2012-09-28,310141.68,0,78.33,3.666,223.5741019,5.603,2012,9,39,3,28,4,0,0,,0,9,0,0,21,0,0,14.46,6281,3.04,-0.023,0,0
5,2012-10-05,343048.29,0,71.17,3.617,223.7744444,5.422,2012,10,40,4,5,4,0,0,,0,16,0,0,14,0,0,13.33,3279,5.85,0.075,0,0
5,2012-10-12,325345.41,0,66.24,3.601,223.974787,5.422,2012,10,41,4,12,4,0,0,,0,12,0,0,18,0,0,10.97,3346,3.29,0.629,0,0
5,2012-10-19,313358.15,0,69.17,3.594,224.0192873,5.422,2012,10,42,4,19,4,0,1,Dussehra,9,5,43,10,34,1,0,58.88,8291,10.47,0.629,0,0
5,2012-10-26,319550.77,0,71.7,3.506,224.0378139,5.422,2012,10,43,4,26,4,0,1,Halloween,6,2,44,10,34,1,1,42.34,7909,7.33,1.0,0,0
6,2010-02-05,1652635.1,0,40.43,2.572,212.6223518,7.259,2010,2,5,1,5,4,0,0,,0,9,0,0,21,0,0,33.15,4892,7.22,-0.0,1,0
6,2010-02-12,1606283.86,1,40.57,2.548,212.7700425,7.259,2010,2,6,1,12,4,0,1,Valentines_Day,6,2,6,2,34,1,0,56.86,8563,11.28,0.348,1,0
6,2010-02-19,1567138.07,0,43.58,2.514,212.8161546,7.259,2010,2,7,1,19,4,0,1,Valentines_Day,6,5,6,2,31,0,1,56.61,7008,10.95,0.078,1,0
6,2010-02-26,1432953.21,0,47.1,2.561,212.845337,7.259,2010,2,8,1,26,4,0,1,Holi,8,3,9,3,35,1,0,62.35,9611,14.64,0.922,1,0
6,2010-03-05,1601348.82,0,49.63,2.625,212.8745193,7.259,2010,3,9,1,5,4,0,1,Holi,8,4,9,3,34,0,1,65.64,8303,13.1,0.628,1,0
6,2010-03-12,1558621.36,0,58.82,2.667,212.9037017,7.259,2010,3,10,1,12,4,0,0,,0,11,0,0,19,0,0,28.3,4662,7.2,-0.07,0,0
6,2010-03-19,1693058.91,0,56.55,2.72,212.7351935,7.259,2010,3,11,1,19,4,0,0,,0,16,0,0,14,0,0,19.99,6005,5.05,0.092,0,0
6,2010-03-26,1472033.38,0,53.74,2.732,212.533737,7.259,2010,3,12,1,26,4,0,0,,0,9,0,0,21,0,0,19.37,4816,4.39,0.346,0,0
6,2010-04-02,1770333.9,0,64.94,2.719,212.3322805,7.092,2010,4,13,2,2,4,0,1,Easter,6,2,13,4,34,1,0,61.65,10787,11.57,0.252,0,0
6,2010-04-09,1667181.82,0,66.15,2.77,212.1308239,7.092,2010,4,14,2,9,4,0,1,Easter,6,5,13,4,31,0,1,57.78,9515,12.75,0.603,1,0
6,2010-04-16,1519846.36,0,65.68,2.808,211.9942765,7.092,2010,4,15,2,16,4,0,0,,0,12,0,0,18,0,0,25.51,5416,3.5,0.47,0,0
6,2010-04-23,1540435.99,0,64.11,2.795,211.9442745,7.092,2010,4,16,2,23,4,0,0,,0,19,0,0,11,0,0,26.7,5582,6.94,0.07,0,0
6,2010-04-30,1498080.16,0,68.91,2.78,211.8942725,7.092,2010,4,17,2,30,4,0,0,,0,26,0,0,4,0,0,27.84,6458,6.44,-0.358,1,0
6,2010-05-07,1619920.04,0,73.68,2.835,211.8442706,7.092,2010,5,18,2,7,4,0,0,,0,33,0,0,0,0,0,24.86,3358,6.34,0.119,0,0
6,2010-05-14,1524059.4,0,74.95,2.854,211.8421769,7.092,2010,5,19,2,14,4,0,0,,0,40,0,0,0,0,0,22.68,4717,5.32,0.049,0,0
6,2010-05-21,1531938.44,0,74.8,2.826,212.1275324,7.092,2010,5,20,2,21,4,0,0,,0,44,0,0,0,0,0,27.47,3491,4.98,-0.174,0,0
6,2010-05-28,1644470.66,0,78.89,2.759,212.412888,7.092,2010,5,21,2,28,4,0,0,,0,37,0,0,0,0,0,23.0,4640,5.77,0.376,0,0
6,2010-06-04,1857380.09,0,79.44,2.705,212.6982436,7.092,2010,6,22,2,4,4,0,0,,0,30,0,0,0,0,0,31.98,7125,7.93,0.388,1,0
6,2010-06-11,1685652.35,0,81.81,2.668,212.9835992,7.092,2010,6,23,2,11,4,0,0,,0,23,0,0,7,0,0,19.95,2619,4.31,0.265,0,0
6,2010-06-18,1677248.24,0,83.89,2.637,212.9813843,7.092,2010,6,24,2,18,4,0,0,,0,16,0,0,14,0,0,33.05,6558,7.94,0.07,1,0
6,2010-06-25,1640681.88,0,84.2,2.653,212.8641412,7.092,2010,6,25,2,25,4,0,0,,0,9,0,0,21,0,0,29.97,5416,6.99,0.241,0,0
6,2010-07-02,1759777.25,0,80.34,2.669,212.746898,6.973,2010,7,26,3,2,4,0,1,Independence_Day,7,2,26,7,35,1,0,64.02,8537,13.61,0.355,0,0
6,2010-07-09,1690317.99,0,80.93,2.642,212.6296549,6.973,2010,7,27,3,9,4,0,1,Independence_Day,7,5,26,7,32,0,1,66.78,8603,12.83,0.755,0,0
6,2010-07-16,1560120.8,0,83.75,2.623,212.6212163,6.973,2010,7,28,3,16,4,0,0,,0,12,0,0,18,0,0,34.87,5527,8.91,0.069,0,0
6,2010-07-23,1585240.92,0,83.9,2.608,212.7578505,6.973,2010,7,29,3,23,4,0,0,,0,19,0,0,11,0,0,32.0,4230,7.38,0.124,0,0
6,2010-07-30,1532308.78,0,81.37,2.64,212.8944846,6.973,2010,7,30,3,30,4,0,0,,0,25,0,0,5,0,0,17.64,6613,5.18,0.149,0,0
6,2010-08-06,1633241.59,0,86.61,2.627,213.0311188,6.973,2010,8,31,3,6,4,0,0,,0,18,0,0,12,0,0,21.43,5746,4.68,1.0,1,0
6,2010-08-13,1547654.98,0,86.83,2.692,213.1677529,6.973,2010,8,32,3,13,4,0,0,,0,11,0,0,19,0,0,23.67,4668,6.48,-0.106,1,0
6,2010-08-20,1539930.5,0,87.36,2.664,213.1291427,6.973,2010,8,33,3,20,4,0,1,Raksha_Bandhan,7,4,34,8,33,1,0,60.55,7591,12.08,0.409,0,0
6,2010-08-27,1450766.12,0,85.71,2.619,213.0905324,6.973,2010,8,34,3,27,4,0,1,Raksha_Bandhan,7,3,34,8,34,0,1,61.97,10425,11.88,0.069,0,0
6,2010-09-03,1510925.32,0,82.15,2.577,213.0519222,6.973,2010,9,35,3,3,4,0,1,Labor_Day,7,3,36,9,34,1,0,56.61,10172,13.53,0.626,1,0
6,2010-09-10,1424225.44,1,78.78,2.565,213.013312,6.973,2010,9,36,3,10,4,0,1,Janmashtami,7,1,37,9,36,1,1,60.09,9972,10.04,1.0,0,0
6,2010-09-17,1308537.75,0,81.78,2.582,213.0398643,6.973,2010,9,37,3,17,4,0,1,Janmashtami,7,0,37,9,37,0,1,54.3,7072,14.31,0.481,0,0
6,2010-09-24,1275591.84,0,76.49,2.624,213.1152886,6.973,2010,9,38,3,24,4,0,1,Janmashtami,7,7,37,9,30,0,1,54.64,7719,12.08,0.357,1,0
6,2010-10-01,1328468.89,0,70.69,2.603,213.1907129,7.007,2010,10,39,4,1,4,0,0,,0,14,0,0,16,0,0,17.55,3884,4.02,0.182,0,0
6,2010-10-08,1360317.9,0,65.21,2.633,213.2661373,7.007,2010,10,40,4,8,4,0,0,,0,9,0,0,21,0,0,20.23,3285,5.17,0.51,1,0
6,2010-10-15,1344580.92,0,68.93,2.72,213.3337977,7.007,2010,10,41,4,15,4,0,1,Dussehra,9,2,41,10,37,1,0,61.46,10603,13.38,1.0,0,0
6,2010-10-22,1332716.53,0,70.97,2.725,213.3820486,7.007,2010,10,42,4,22,4,0,1,Dussehra,9,5,41,10,34,0,1,63.15,7372,12.67,0.336,0,0
6,2010-10-29,1385323.7,0,70.39,2.716,213.4302994,7.007,2010,10,43,4,29,4,0,1,Diwali,10,2,44,11,38,1,0,78.35,9174,17.92,0.897,1,0
6,2010-11-05,1505442.15,0,59.9,2.689,213.4785503,7.007,2010,11,44,4,5,4,0,1,Diwali,10,0,44,11,40,0,1,69.96,7497,15.77,0.67,0,0
6,2010-11-12,1495536.46,0,62.11,2.728,213.5268011,7.007,2010,11,45,4,12,4,0,1,Diwali,10,7,44,11,33,0,1,87.16,10267,20.0,1.0,1,1
6,2010-11-19,1518841.45,0,52.99,2.771,213.4107412,7.007,2010,11,46,4,19,4,0,1,Black_Friday,10,6,47,11,34,1,0,77.07,9611,14.42,1.0,0,0
6,2010-11-26,2267452.4,1,65.79,2.735,213.2672961,7.007,2010,11,47,4,26,4,0,1,Black_Friday,10,0,47,11,40,0,1,83.6,9016,17.1,1.0,1,1
6,2010-12-03,1677067.24,0,52.3,2.708,213.123851,7.007,2010,12,48,4,3,4,0,1,Black_Friday,10,7,47,11,33,0,1,72.24,9661,13.34,0.404,0,0
6,2010-12-10,1834737.58,0,48.46,2.843,212.9804059,7.007,2010,12,49,4,10,4,0,0,,0,14,0,0,16,0,0,33.15,4325,6.21,-0.052,0,0
6,2010-12-17,2090268.95,0,52.24,2.869,212.918049,7.007,2010,12,50,4,17,4,0,0,,0,8,0,0,22,0,0,29.72,6876,6.32,0.708,0,0
6,2010-12-24,2727575.18,0,55.07,2.886,212.9165082,7.007,2010,12,51,4,24,4,0,1,Christmas,8,1,51,12,37,1,0,78.56,9493,15.62,0.569,1,0
6,2010-12-31,1464050.02,1,49.14,2.943,212.9149674,7.007,2010,12,52,4,31,4,0,1,New_Year,7,1,52,1,36,1,1,71.98,11612,15.05,0.319,0,0
6,2011-01-07,1350441.68,0,47.78,2.976,212.9134266,6.858,2011,1,1,1,7,4,0,1,New_Year,7,6,52,1,31,0,1,57.93,9614,11.9,0.141,1,0
6,2011-01-14,1306194.55,0,38.37,2.983,212.9655882,6.858,2011,1,2,1,14,4,0,0,,0,13,0,0,17,0,0,29.66,4180,7.44,0.242,1,0
6,2011-01-21,1261253.18,0,46.2,3.016,213.3399647,6.858,2011,1,3,1,21,4,0,0,,0,20,0,0,10,0,0,20.23,4809,5.16,0.076,0,0
6,2011-01-28,1287034.7,0,44.98,3.01,213.7143412,6.858,2011,1,4,1,28,4,0,0,,0,17,0,0,13,0,0,23.73,5527,7.16,0.317,0,0
6,2011-02-04,1514999.17,0,40.59,2.989,214.0887176,6.858,2011,2,5,1,4,4,0,0,,0,10,0,0,20,0,0,34.9,4980,8.46,0.257,0,0
6,2011-02-11,1486920.17,1,39.38,3.022,214.4630941,6.858,2011,2,6,1,11,4,0,1,Valentines_Day,6,3,7,2,33,1,0,52.0,10129,9.7,0.135,0,0
6,2011-02-18,1572117.54,0,59.61,3.045,214.7775231,6.858,2011,2,7,1,18,4,0,1,Valentines_Day,6,4,7,2,32,0,1,64.69,9129,13.15,0.255,0,0
6,2011-02-25,1422600.43,0,62.86,3.065,215.0679731,6.858,2011,2,8,1,25,4,0,0,,0,11,0,0,19,0,0,28.77,7834,6.39,0.483,0,0
6,2011-03-04,1502617.99,0,60.45,3.288,215.3584231,6.858,2011,3,9,1,4,4,0,0,,0,16,0,0,14,0,0,23.49,4993,5.9,0.51,1,0
6,2011-03-11,1494497.39,0,57.71,3.459,215.6488731,6.858,2011,3,10,1,11,4,0,0,,0,9,0,0,21,0,0,29.18,5481,7.62,0.089,0,0
6,2011-03-18,1685375.47,0,65.07,3.488,215.9035078,6.858,2011,3,11,1,18,4,0,1,Holi,8,2,11,3,36,1,0,71.51,10254,14.87,0.653,1,0
6,2011-03-25,1438465.81,0,70.83,3.473,216.1438163,6.858,2011,3,12,1,25,4,0,1,Holi,8,5,11,3,33,0,1,67.17,9194,14.34,0.288,0,0
6,2011-04-01,1459276.77,0,62.25,3.524,216.3841249,6.855,2011,4,13,2,1,4,0,0,,0,12,0,0,18,0,0,18.16,2691,3.32,0.184,0,0
6,2011-04-08,1534594.0,0,70.35,3.622,216.6244334,6.855,2011,4,14,2,8,4,0,0,,0,16,0,0,14,0,0,23.04,3545,4.92,0.532,0,0
6,2011-04-15,1448797.02,0,73.17,3.743,216.8446627,6.855,2011,4,15,2,15,4,0,0,,0,9,0,0,21,0,0,24.44,7429,3.73,0.7,0,0
6,2011-04-22,1639358.93,0,74.24,3.807,217.0146941,6.855,2011,4,16,2,22,4,0,1,Easter,6,2,16,4,34,1,0,56.3,8797,12.14,0.462,1,0
6,2011-04-29,1479249.9,0,75.27,3.81,217.1847255,6.855,2011,4,17,2,29,4,0,1,Easter,6,5,16,4,31,0,1,57.94,7534,12.85,0.406,1,0
6,2011-05-06,1504651.57,0,65.42,3.906,217.3547569,6.855,2011,5,18,2,6,4,0,0,,0,12,0,0,18,0,0,27.09,6679,4.83,-0.231,0,0
6,2011-05-13,1453185.65,0,76.95,3.899,217.5247882,6.855,2011,5,19,2,13,4,0,0,,0,19,0,0,11,0,0,19.23,4790,4.81,0.02,1,0
6,2011-05-20,1382783.83,0,72.01,3.907,217.2896095,6.855,2011,5,20,2,20,4,0,0,,0,26,0,0,4,0,0,26.76,5419,5.98,0.179,0,0
6,2011-05-27,1523979.11,0,80.83,3.786,217.0544307,6.855,2011,5,21,2,27,4,0,0,,0,33,0,0,0,0,0,29.39,6988,8.27,0.148,0,0
6,2011-06-03,1705506.29,0,84.01,3.699,216.819252,6.855,2011,6,22,2,3,4,0,0,,0,31,0,0,0,0,0,31.09,4026,6.01,0.03,0,0
6,2011-06-10,1598643.65,0,84.49,3.648,216.5840732,6.855,2011,6,23,2,10,4,0,0,,0,24,0,0,6,0,0,32.46,4352,8.09,0.556,0,0
6,2011-06-17,1622150.33,0,87.08,3.637,216.5371616,6.855,2011,6,24,2,17,4,0,0,,0,17,0,0,13,0,0,31.52,4219,8.13,0.324,0,0
6,2011-06-24,1543365.9,0,85.51,3.594,216.6314502,6.855,2011,6,25,2,24,4,0,0,,0,10,0,0,20,0,0,28.87,3930,6.29,0.15,0,0
6,2011-07-01,1694551.15,0,87.0,3.524,216.7257388,6.925,2011,7,26,3,1,4,0,1,Independence_Day,7,3,27,7,34,1,0,61.74,7557,13.02,0.755,1,0
6,2011-07-08,1709373.62,0,88.36,3.48,216.8200275,6.925,2011,7,27,3,8,4,0,1,Independence_Day,7,4,27,7,33,0,1,54.22,7145,12.38,0.542,1,0
6,2011-07-15,1526801.24,0,88.93,3.575,216.9044732,6.925,2011,7,28,3,15,4,0,0,,0,11,0,0,19,0,0,28.55,6248,5.32,0.666,0,0
6,2011-07-22,1526506.08,0,88.06,3.651,216.964312,6.925,2011,7,29,3,22,4,0,0,,0,18,0,0,12,0,0,27.47,5315,5.79,-0.038,1,0
6,2011-07-29,1483991.05,0,90.22,3.682,217.0241507,6.925,2011,7,30,3,29,4,0,0,,0,15,0,0,15,0,0,27.32,6941,6.38,0.298,1,0
6,2011-08-05,1601584.57,0,91.46,3.684,217.0839894,6.925,2011,8,31,3,5,4,0,0,,0,8,0,0,22,0,0,21.1,4396,7.07,-0.438,0,0
6,2011-08-12,1484995.38,0,90.49,3.638,217.1438281,6.925,2011,8,32,3,12,4,0,1,Raksha_Bandhan,7,1,32,8,36,1,0,54.61,7418,10.98,0.432,0,0
6,2011-08-19,1493544.04,0,89.26,3.554,217.2069662,6.925,2011,8,33,3,19,4,0,1,Janmashtami,7,3,34,8,34,1,1,65.02,8916,13.09,0.596,0,0
6,2011-08-26,1420405.41,0,90.07,3.523,217.2706543,6.925,2011,8,34,3,26,4,0,1,Ganesh_Chaturthi,8,4,35,9,34,1,1,63.78,6955,14.67,0.504,1,0
6,2011-09-02,1481618.74,0,91.22,3.533,217.3343423,6.925,2011,9,35,3,2,4,0,1,Labor_Day,7,1,36,9,36,1,1,63.09,10422,13.65,0.218,0,0
6,2011-09-09,1483574.38,1,80.21,3.546,217.3980304,6.925,2011,9,36,3,9,4,0,1,Labor_Day,7,4,36,9,33,0,1,59.96,7804,14.57,0.342,0,0
6,2011-09-16,1351407.79,0,84.94,3.526,217.5797506,6.925,2011,9,37,3,16,4,0,0,,0,11,0,0,19,0,0,24.74,3621,6.79,-0.102,0,0
6,2011-09-23,1336044.75,0,78.49,3.467,217.9188471,6.925,2011,9,38,3,23,4,0,0,,0,13,0,0,17,0,0,28.96,5583,6.36,0.164,0,0
6,2011-09-30,1307551.92,0,82.51,3.355,218.2579435,6.925,2011,9,39,3,30,4,0,1,Dussehra,9,6,40,10,33,1,0,65.1,7561,13.08,0.886,0,0
6,2011-10-07,1481739.2,0,74.1,3.285,218.59704,6.551,2011,10,40,4,7,4,0,1,Dussehra,9,1,40,10,38,0,1,69.93,7774,13.46,0.546,0,0
6,2011-10-14,1386520.99,0,71.24,3.274,218.9109844,6.551,2011,10,41,4,14,4,0,0,,0,8,0,0,22,0,0,22.73,4054,4.01,0.743,0,0
6,2011-10-21,1417922.37,0,68.53,3.353,219.0740167,6.551,2011,10,42,4,21,4,0,1,Diwali,10,5,43,10,35,1,0,71.51,9497,14.93,0.769,1,0
6,2011-10-28,1419445.12,0,69.51,3.372,219.237049,6.551,2011,10,43,4,28,4,0,1,Halloween,6,2,44,10,34,1,1,52.81,8268,11.66,-0.115,0,0
6,2011-11-04,1523420.38,0,58.54,3.332,219.4000812,6.551,2011,11,44,4,4,4,0,1,Halloween,6,4,44,10,32,0,1,56.49,8942,12.48,0.6,0,0
6,2011-11-11,1536176.54,0,61.33,3.297,219.5631135,6.551,2011,11,45,4,11,4,0,0,,0,11,0,0,19,0,0,24.26,6637,5.49,0.185,0,0
6,2011-11-18,1524390.07,0,63.89,3.308,219.7897137,6.551,2011,11,46,4,18,4,0,1,Black_Friday,10,6,47,11,34,1,0,80.82,12781,18.29,1.0,1,1
6,2011-11-25,2249811.55,1,62.78,3.236,220.0417412,6.551,2011,11,47,4,25,4,0,1,Black_Friday,10,0,47,11,40,0,1,78.2,11096,14.5,0.695,1,0
6,2011-12-02,1688531.34,0,51.18,3.172,220.2937686,6.551,2011,12,48,4,2,4,0,1,Black_Friday,10,7,47,11,33,0,1,75.6,9656,13.89,0.624,1,0
6,2011-12-09,1903385.14,0,43.64,3.158,220.5457961,6.551,2011,12,49,4,9,4,0,0,,0,14,0,0,16,0,0,28.38,3817,5.57,0.822,0,0
6,2011-12-16,2034695.56,0,53.27,3.159,220.7671856,6.551,2011,12,50,4,16,4,0,0,,0,9,0,0,21,0,0,38.9,7702,8.4,-0.432,0,0
6,2011-12-23,2644633.02,0,49.45,3.112,220.9477245,6.551,2011,12,51,4,23,4,0,1,Christmas,8,2,51,12,36,1,0,78.03,11521,14.73,0.497,1,0
6,2011-12-30,1598080.52,1,46.8,3.129,221.1282634,6.551,2011,12,52,4,30,4,0,1,New_Year,7,2,52,1,35,1,1,66.03,9066,14.89,0.63,0,0
6,2012-01-06,1395339.71,0,50.82,3.157,221.3088023,6.132,2012,1,1,1,6,4,0,1,New_Year,7,5,52,1,32,0,1,51.7,7812,10.08,0.43,0,0
6,2012-01-13,1344243.17,0,48.33,3.261,221.4893412,6.132,2012,1,2,1,13,4,0,0,,0,12,0,0,18,0,0,25.8,6978,4.98,-0.43,1,0
6,2012-01-20,1326255.7,0,55.37,3.268,221.5831306,6.132,2012,1,3,1,20,4,0,0,,0,19,0,0,11,0,0,28.62,5434,7.49,0.321,0,0
6,2012-01-27,1315610.66,0,53.95,3.29,221.6769199,6.132,2012,1,4,1,27,4,0,0,,0,18,0,0,12,0,0,24.61,4256,5.88,0.063,1,0
6,2012-02-03,1496305.78,0,57.45,3.36,221.7707093,6.132,2012,2,5,1,3,4,0,0,,0,11,0,0,19,0,0,31.29,4567,7.73,0.159,0,0
6,2012-02-10,1620603.92,1,48.58,3.409,221.8644987,6.132,2012,2,6,1,10,4,0,1,Valentines_Day,6,4,7,2,32,1,0,53.96,6657,11.2,0.878,1,0
6,2012-02-17,1632616.09,0,49.03,3.51,222.026359,6.132,2012,2,7,1,17,4,0,1,Valentines_Day,6,3,7,2,33,0,1,63.39,8508,13.32,0.591,0,0
6,2012-02-24,1465187.71,0,59.17,3.555,222.2392726,6.132,2012,2,8,1,24,4,0,0,,0,10,0,0,20,0,0,36.91,8053,6.58,0.014,0,0
6,2012-03-02,1550385.65,0,60.32,3.63,222.4521862,6.132,2012,3,9,1,2,4,0,1,Holi,8,6,10,3,32,1,0,63.61,9546,12.94,0.718,1,0
6,2012-03-09,1569304.4,0,57.89,3.669,222.6650998,6.132,2012,3,10,1,9,4,0,1,Holi,8,1,10,3,37,0,1,63.42,10741,12.0,0.473,1,0
6,2012-03-16,1748010.29,0,62.8,3.734,222.8186603,6.132,2012,3,11,1,16,4,0,0,,0,8,0,0,22,0,0,35.86,6017,9.77,0.109,0,0
6,2012-03-23,1495143.62,0,63.71,3.787,222.8930835,6.132,2012,3,12,1,23,4,0,0,,0,15,0,0,15,0,0,33.76,7815,8.71,0.427,0,0
6,2012-03-30,1508933.26,0,67.91,3.845,222.9675066,6.132,2012,3,13,1,30,4,0,0,,0,9,0,0,21,0,0,23.75,4001,4.86,0.007,0,0
6,2012-04-06,1840131.19,0,71.6,3.891,223.0419298,5.964,2012,4,14,2,6,4,0,1,Easter,6,2,14,4,34,1,0,56.78,9475,11.58,0.668,1,0
6,2012-04-13,1616394.45,0,71.29,3.891,223.1163529,5.964,2012,4,15,2,13,4,0,1,Easter,6,5,14,4,31,0,1,55.05,7208,11.3,0.431,1,0
6,2012-04-20,1456073.24,0,68.64,3.877,223.17092,5.964,2012,4,16,2,20,4,0,0,,0,12,0,0,18,0,0,19.22,6557,6.81,0.048,0,0
6,2012-04-27,1456221.1,0,71.5,3.814,223.2254871,5.964,2012,4,17,2,27,4,0,0,,0,19,0,0,11,0,0,21.28,6400,5.44,0.049,0,0
6,2012-05-04,1543461.12,0,77.66,3.749,223.2800541,5.964,2012,5,18,2,4,4,0,0,,0,26,0,0,4,0,0,21.8,3199,4.71,0.016,1,0
6,2012-05-11,1517075.67,0,72.66,3.688,223.3346212,5.964,2012,5,19,2,11,4,0,0,,0,33,0,0,0,0,0,22.66,5049,5.45,0.227,0,0
6,2012-05-18,1513635.64,0,70.5,3.63,223.3511928,5.964,2012,5,20,2,18,4,0,0,,0,40,0,0,0,0,0,26.16,3598,4.43,0.118,0,0
6,2012-05-25,1603793.42,0,78.47,3.561,223.3525662,5.964,2012,5,21,2,25,4,0,0,,0,40,0,0,0,0,0,28.43,5820,6.33,0.611,1,0
6,2012-06-01,1681121.38,0,80.39,3.501,223.3539397,5.964,2012,6,22,2,1,4,0,0,,0,33,0,0,0,0,0,35.61,7154,6.69,-0.066,1,0
6,2012-06-08,1696619.52,0,80.5,3.452,223.3553131,5.964,2012,6,23,2,8,4,0,0,,0,26,0,0,4,0,0,23.47,3189,3.61,0.363,0,0
6,2012-06-15,1642247.48,0,82.1,3.393,223.3680933,5.964,2012,6,24,2,15,4,0,0,,0,19,0,0,11,0,0,32.46,5208,9.15,0.543,0,0
6,2012-06-22,1618272.25,0,81.2,3.346,223.4093906,5.964,2012,6,25,2,22,4,0,0,,0,12,0,0,18,0,0,26.42,4344,5.99,0.719,0,0
